Episode,SPS
350,1230.361982986213
351,431.82374137753527
352,550.1448058761805
353,750.9944494180842
354,1038.7082714214957
355,1199.4006291106664
356,1655.2107340173638
357,1600.879389312977
358,1766.0227368421054
359,1769.002108814846
360,1712.6598611678237
361,1291.3497536945813
362,1493.1662513349947
363,1911.7155879671832
364,1760.0939991607218
365,1963.625468164794
366,1823.6104347826088
367,1714.0596648957908
368,1848.5253415601587
369,1796.2758029978586
370,1016.3082141991762
371,862.8479736679695
372,752.7465900933238
373,929.1767833407177
374,731.9902268760908
375,416.39074754293654
376,924.059043842256
377,912.7973884657237
378,995.7986704653372
379,1065.6260162601627
380,1130.8449716904827
381,1250.9108261258575
382,1274.4770586447887
383,1217.1514799767847
384,1418.9120433017592
385,1089.146715138925
386,536.1503259619072
387,439.70059754691266
388,511.1887873248019
389,684.4490861618799
390,1204.5674899483056
391,1336.19114367633
392,1314.828840125392
393,1321.0406299212598
394,1185.166431195253
395,1280.7035114503817
396,1422.7625508819538
397,683.0001628399284
398,781.0621973929236
399,829.8979026513653
400,744.9918294849023
401,412.5815463309069
402,430.40574653668546
403,746.4502580530343
404,1288.5726574500768
405,1357.8193590158628
406,1438.3758573388202
407,1460.4122562674095
408,1302.9835352593973
409,1429.064395229983
410,1141.3072108843537
411,1470.6535764375876
412,1456.3555555555556
413,1850.1561535068372
414,1494.2301389383683
415,1513.6427282569468
416,1580.3707611152977
417,1537.5014662756598
418,1174.8750700280111
419,1158.3275338304336
420,959.1365195517951
421,665.2345757335448
422,1376.0839895013123
423,1407.4845637583892
424,1541.4568173465639
425,1281.877750611247
426,1499.5723989989274
427,914.5887483645879
428,1509.8286537077033
429,1611.9538816295158
430,1733.8999586606035
431,1752.7388215628919
432,1626.3295851105079
433,1308.2669993761697
434,1800.90339201374
435,1000.072484501669
436,1090.8462938881664
437,793.3240022697182
438,1489.9836589698045
439,597.564325402479
440,669.6956730001597
441,872.1779995841131
442,1140.0663223702093
443,1413.1752021563343
444,1572.0779610194902
445,1800.1304721030042
446,1714.0596648957908
447,1695.3532740501212
448,1719.681836818368
449,1477.908386187456
450,773.714074893931
451,1123.5746048754354
452,1102.3137976346911
453,1220.3386674425371
454,917.3893263342082
455,694.4211920529801
456,634.0595616024187
457,610.7023878858474
458,779.3206986250465
459,1114.6170608557002
460,1187.515288788222
461,1217.8583042973287
462,1170.2857142857142
463,1278.361475160012
464,1368.0052185257664
465,1279.5314215985356
466,1112.2524529302573
467,1354.3119147562156
468,1457.8741744873132
469,1394.8466910542068
470,1327.7315606204495
471,1484.1840056617127
472,1314.0050125313282
473,1002.9421329507413
474,1310.3105279600125
475,711.5019508057676
476,851.9813122080033
477,653.623811750039
478,978.834072345391
479,1288.1769041769041
480,1349.5186615186615
481,1567.3781763826607
482,1461.9393516904845
483,1534.6886205634833
484,1591.7662239089184
485,1457.8741744873132
486,1559.8006693938266
487,1578.586375611592
488,1592.3705391040244
489,1458.888347826087
490,1492.63487544484
491,1055.4363361852038
492,1082.9599793441776
493,1228.9200117198945
494,651.1883247942866
495,881.8973927670311
496,1141.3072108843537
497,1271.386480751743
498,931.0330743618202
499,1292.1454097350586
500,1391.6071665560717
501,1217.8583042973287
502,854.237067209776
503,879.3090146750524
504,1248.304761904762
505,1472.2021762021761
506,1283.8396082032446
507,1360.9033095392601
508,1289.3648939440516
509,1566.2076176250935
510,1392.0690341851976
511,1709.867101508357
512,1794.7385537013265
513,1835.5816192560176
514,1786.3304940374787
515,826.9526813880126
516,860.3700512820512
517,941.482379349046
518,803.8144883096973
519,964.207816091954
520,1439.8571918983866
521,1770.4955677501055
522,1836.385288966725
523,2023.3014954172697
524,2155.3463514902364
525,992.0302743614002
526,1232.531295915369
527,1296.5391035548687
528,1365.3333333333333
529,1533.566361974406
530,1434.9312350325008
531,1381.5230566534915
532,1408.9029224051058
533,1381.068159367797
534,660.5203149606299
535,703.5062059711506
536,850.0818808269153
537,1262.964167419452
538,780.4808336434686
539,1368.0052185257664
540,1473.75404075896
541,1456.861410211879
542,1527.4231609613985
543,1484.1840056617127
544,1492.1038776236214
545,1622.554738878143
546,1544.8633517495396
547,1521.8809869375907
548,1749.0842368640533
549,1552.2960769800147
550,1547.7136531365313
551,1522.433393829401
552,1478.429326753613
553,976.1005352571561
554,497.66302800189845
555,540.6424336169116
556,651.2894409937888
557,1026.506118453255
558,1381.5230566534915
559,883.1973046957254
560,1255.7796407185629
561,1521.328980776206
562,1646.762465645858
563,1621.9273008507348
564,1665.7283558379665
565,1619.4223938223938
566,1592.9753133308013
567,1518.5749456915278
568,1585.148904006047
569,1457.8741744873132
570,1311.9499530810135
571,1450.8142511241786
572,598.3315263908702
573,775.717403366007
574,693.6173309078882
575,892.2152733460965
576,1362.2292952257226
577,1653.9053627760252
578,1282.2696423112197
579,1409.8500840336135
580,819.0400312438977
581,966.206864777701
582,928.1487054658111
583,903.5553640672124
584,927.9433628318584
585,1235.4356406480117
586,1239.451536643026
587,1169.9592747559275
588,1098.2728462948417
589,745.9192601813978
590,776.1480384900074
591,777.5869484612532
592,1145.6716744059
593,2071.2612345679013
594,1996.3369823893383
595,2082.573982125124
596,2103.4623871614845
597,2065.1422944362384
598,1919.5899313501145
599,1879.168458781362
600,1089.4296103896104
601,1358.6990605766116
602,1415.5599055011812
603,1667.7153081510935
604,1519.6753623188406
605,1486.2877391920624
606,940.4269058295964
607,1300.5593798449613
608,1411.7482329182094
609,1526.311499272198
610,577.6482578157279
611,631.1969902182092
612,734.296918767507
613,1225.687901811806
614,1348.650803858521
615,1320.624685138539
616,1165.0844444444444
617,1147.8664477285167
618,1488.3974449964514
619,1396.2396804260986
620,1392.531208499336
621,1353.0012903225806
622,1416.9945945945947
623,1393.4564784053157
624,1370.6875816993463
625,1363.1147221319468
626,1427.119428376999
627,1528.536443148688
628,1216.7983753988976
629,516.6671593988667
630,942.7520791189031
631,947.0092571686611
632,1132.9832522960562
633,1507.1160618038089
634,932.2747277172705
635,766.0829223744292
636,1260.3076923076924
637,1535.8125228853899
638,1429.5514655760055
639,1262.964167419452
640,1261.4448120300751
641,1362.6718648473034
642,1021.0087633885103
643,679.2395141700405
644,970.4544192503471
645,679.0195887971507
646,702.6811861283297
647,888.8120364484001
648,1008.488578985333
649,1321.0406299212598
650,1524.6470374409305
651,1511.460900900901
652,1474.272056239016
653,1714.760425183974
654,1603.3272171253823
655,1548.8567208271788
656,1674.372854291417
657,1671.703467516939
658,1611.3346139070304
659,1676.3804956035171
660,1644.1803214425715
661,1657.8276679841897
662,1741.8205980066446
663,1610.715821812596
664,1016.8009696969697
665,1471.6856140350876
666,1687.1697506033788
667,927.7381110373811
668,1285.4134232301562
669,955.6400091136933
670,1222.1165501165501
671,1778.754877014419
672,1717.5692055692057
673,1813.3610030263726
674,1644.1803214425715
675,805.6673069535152
676,1012.8722530789664
677,1173.5601566871853
678,1388.8423841059603
679,1410.7985200134544
680,1487.3418439716313
681,1468.0798039901995
682,1468.0798039901995
683,1509.2853544440445
684,1397.635454848384
685,1381.068159367797
686,1483.1343705799152
687,1217.5047895500725
688,815.3779160186625
689,891.6462585034013
690,1157.0493793103449
691,945.0887787291573
692,1579.1807228915663
693,1535.8125228853899
694,1572.6674165729285
695,1558.0624071322436
696,1597.2216298552933
697,1503.3347670250896
698,1606.3975488318652
699,1524.093023255814
700,1685.136199276818
701,1799.3582153582154
702,1559.8006693938266
703,1755.673503557974
704,1673.0370961308336
705,1692.6166263115415
706,1695.3532740501212
707,1618.1728395061727
708,1544.2945508100147
709,1611.9538816295158
710,1254.2775119617224
711,596.2900199033267
712,700.4515698062793
713,733.9114610673665
714,244.79421034201005
715,787.8106686701728
716,641.8215761285386
717,1139.1374253123302
718,473.07737423866456
719,674.4338318057565
720,794.074971601666
721,243.54337475322262
722,287.9912112057127
723,907.2688730261735
724,1058.0988900100908
725,1367.5591783501793
726,1485.2351274787536
727,1329.4148969889065
728,930.4134871339841
729,931.0330743618202
730,805.8220941402498
731,812.0627299128752
732,801.0511841100076
733,1049.3630222667
734,1262.2040325007524
735,1249.792610250298
736,754.3712230215828
737,1368.4515497553018
738,1500.1087267525036
739,1710.5644371941273
740,1742.5442459493145
741,1650.0015735641227
742,1683.783219590526
743,1566.7926783713112
744,1760.832913518052
745,1760.0939991607218
746,1792.4376068376068
747,1790.1425522833974
748,1829.975567190227
749,1882.5421903052065
750,1019.0242954324586
751,1048.8382095523882
752,695.342175066313
753,808.4626060138781
754,711.7434244018327
755,1153.2317844377235
756,1389.7627567925779
757,1276.416311625076
758,1252.778972520908
759,1366.6679700228087
760,1271.7719830200122
761,1527.4231609613985
762,1414.1281186783547
763,1450.8142511241786
764,1562.7064083457526
765,1425.1797485558955
766,1532.4457435147972
767,1488.925807596734
768,1430.0388680531878
769,1465.0031435557107
770,1218.5659500290528
771,1248.304761904762
772,1203.8760045924225
773,754.2355691422406
774,667.9891702500398
775,894.8803072327715
776,1091.9822962770113
777,1168.3298050139276
778,1126.2900107411385
779,1255.4037713259504
780,1240.9183431952663
781,1316.8929356357928
782,1348.2172934747668
783,1437.3899931459905
784,1294.1388460351743
785,1174.8750700280111
786,1290.555076923077
787,1299.7533312674311
788,1294.1388460351743
789,1350.822544283414
790,1111.0739072847682
791,1127.1980650362805
792,542.6007761966365
793,535.5342185903984
794,687.2528264787809
795,638.8886519421172
796,1074.9113275243465
797,1004.383141762452
798,1150.7006858710563
799,1457.8741744873132
800,1728.8969497114592
801,1714.760425183974
802,1713.359477124183
803,1524.6470374409305
804,1453.3277893277893
805,1722.5067761806981
806,1810.2304704359085
807,1751.2751565762005
808,1308.6751950078003
809,969.1090573012939
810,488.9036018183937
811,1052.7871485943774
812,1226.4046783625731
813,962.8797061524334
814,1548.8567208271788
815,1750.5442404006678
816,821.1245105716523
817,2026.2338164251207
818,2258.645126548196
819,2392.6434683399884
820,2384.4820920977827
821,2377.7233560090704
822,2388.5558086560363
823,2598.7013630731103
824,2801.806279225117
825,1119.9743658210948
826,1072.1635991820042
827,1224.9719626168223
828,1331.1025071405902
829,1370.6875816993463
830,1038.1940594059406
831,1104.927291886196
832,730.4604667363288
833,612.9335086950168
834,850.0818808269153
835,1064.274042121289
836,1416.9945945945947
837,1236.1638667845564
838,1600.2685997710798
839,1770.4955677501055
840,1681.757818765036
841,1833.1748251748252
842,1778.0008478168716
843,1733.8999586606035
844,1746.8987921699293
845,1828.3801220575415
846,2183.396147839667
847,1594.186240973014
848,1974.719397363465
849,1895.3023045639404
850,1821.234910985671
851,1903.9055832955062
852,1909.9744990892532
853,1890.1775574583146
854,1398.1013333333333
855,807.5286869464767
856,1437.882756256428
857,773.8568265682657
858,1661.110495049505
859,1763.0533837746952
860,1882.5421903052065
861,2206.3671751709626
862,2032.124031007752
863,1975.649552520019
864,1813.3610030263726
865,1960.871435250117
866,1904.770208900999
867,1797.8156879554222
868,1814.9303331890956
869,1935.534840793724
870,1804.0017204301075
871,1748.3551479783243
872,1935.534840793724
873,1986.8801515869256
874,2352.385866517106
875,2002.054415274463
876,2184.5333333333333
877,1846.8974020255393
878,1616.302119460501
879,1615.6795069337443
880,1546.0022115739034
881,1786.3304940374787
882,800.7453226422299
883,1562.1243947858472
884,1749.0842368640533
885,1407.4845637583892
886,2014.5552353506243
887,1694.6682828282828
888,2061.0830466830466
889,2190.2370757180156
890,2169.8416968442834
891,2628.0100250626565
892,2384.4820920977827
893,2197.1210057621793
894,1885.0804494382023
895,1104.3454449710373
896,1532.4457435147972
897,1778.0008478168716
898,1970.0817285110381
899,1680.4102564102564
900,923.4487010127697
901,600.9031518624641
902,618.2641509433962
903,571.0420694349898
904,442.29716334493304
905,475.5446712018141
906,915.3871671759057
907,1068.06824548001
908,1138.8281292424654
909,1140.0663223702093
910,1170.9391401451703
911,1210.8267898383372
912,1314.828840125392
913,1208.7331412103747
914,1208.384903486027
915,1237.6228976099144
916,1269.8468059339993
917,681.8897740204844
918,642.3130168453292
919,923.4487010127697
920,1011.1629701060752
921,1159.608515344208
922,1343.8974687600128
923,1328.5726955970858
924,1338.750079795723
925,1241.6530491415037
926,1321.0406299212598
927,1475.3091804431938
928,1428.0912495743955
929,1417.9526707234618
930,1370.2397909180006
931,1314.0050125313282
932,1386.088565763384
933,1388.3826547500828
934,1459.9039331709016
935,1342.17728
936,1335.7656050955413
937,1179.5005624296964
938,1116.9917443408788
939,872.1779995841131
940,760.3886874546773
941,870.5487754254877
942,1130.2355160334141
943,1069.7026268808977
944,1369.345086516487
945,1364.4450227716331
946,1462.9591907917684
947,1138.8281292424654
948,1112.5474801061007
949,1391.6071665560717
950,1399.500834167501
951,1610.715821812596
952,1543.7261685682738
953,1619.4223938223938
954,1548.2849760059062
955,1555.7507418397627
956,1183.494356659142
957,1326.471853257432
958,1556.90571640683
959,648.0692212608158
960,842.3988752761599
961,675.8466000644538
962,880.7862242755145
963,1362.2292952257226
964,1237.6228976099144
965,1287.3861264579496
966,1245.3396674584324
967,1317.3065326633166
968,1350.3876368319382
969,1377.43973727422
970,1417.9526707234618
971,1783.2925170068027
972,1694.6682828282828
973,2059.0594010800196
974,2153.1334702258728
975,907.6615451201038
976,1239.451536643026
977,1143.173616789316
978,776.8668271902204
979,579.0038652678079
980,1139.1374253123302
981,1496.8965024982156
982,1619.4223938223938
983,1426.634013605442
984,1502.7961304192045
985,1548.2849760059062
986,1445.314955203308
987,1552.2960769800147
988,1637.760249902382
989,1846.8974020255393
990,1181.161362996339
991,1233.2561011467214
992,1384.7157477715418
993,1610.0975047984646
994,1613.814544055406
995,1531.3267615918219
996,1684.459437751004
997,1378.7981591058515
998,839.3644186511907
999,935.8107987505578
